season,episode,scene,speaker1,speaker2
2,11,11,Rachel Green,Phoebe Buffay
2,11,11,Phoebe Buffay,Joey Tribbiani
2,11,11,Chandler Bing,Phoebe Buffay
2,11,11,Phoebe Buffay,#ALL#
2,11,11,Rachel Green,Joey Tribbiani
2,11,11,Chandler Bing,Rachel Green
2,11,11,Rachel Green,#ALL#
2,11,11,Chandler Bing,Joey Tribbiani
2,11,11,#ALL#,Joey Tribbiani
2,11,11,Chandler Bing,#ALL#
2,12,1,Ross Geller,Joey Tribbiani
2,12,1,Phoebe Buffay,Ross Geller
2,12,1,Monica Geller,Ross Geller
2,12,1,Rachel Green,Ross Geller
2,12,1,Chandler Bing,Ross Geller
2,12,1,Phoebe Buffay,Joey Tribbiani
2,12,1,Monica Geller,Joey Tribbiani
2,12,1,Rachel Green,Joey Tribbiani
2,12,1,Chandler Bing,Joey Tribbiani
2,12,1,Phoebe Buffay,Monica Geller
2,12,1,Rachel Green,Phoebe Buffay
2,12,1,Chandler Bing,Phoebe Buffay
2,12,1,Rachel Green,Monica Geller
2,12,1,Chandler Bing,Monica Geller
2,12,1,Chandler Bing,Rachel Green
2,12,2,Chandler Bing,Joey Tribbiani
2,12,2,#ALL#,Joey Tribbiani
2,12,2,Monica Geller,Joey Tribbiani
2,12,2,Rachel Green,Joey Tribbiani
2,12,2,Ross Geller,Joey Tribbiani
2,12,2,Phoebe Buffay,Joey Tribbiani
2,12,2,Chandler Bing,#ALL#
2,12,2,Chandler Bing,Monica Geller
2,12,2,Chandler Bing,Rachel Green
2,12,2,Chandler Bing,Ross Geller
2,12,2,Chandler Bing,Phoebe Buffay
2,12,2,Monica Geller,#ALL#
2,12,2,Rachel Green,#ALL#
2,12,2,Ross Geller,#ALL#
2,12,2,Phoebe Buffay,#ALL#
2,12,2,Rachel Green,Monica Geller
2,12,2,Monica Geller,Ross Geller
2,12,2,Phoebe Buffay,Monica Geller
2,12,2,Rachel Green,Ross Geller
2,12,2,Rachel Green,Phoebe Buffay
2,12,2,Phoebe Buffay,Ross Geller
2,12,3,Chandler Bing,Joey Tribbiani
2,12,5,Phoebe Buffay,Monica Geller
2,12,5,Chandler Bing,Phoebe Buffay
2,12,5,Rachel Green,Phoebe Buffay
2,12,5,Phoebe Buffay,Ross Geller
2,12,5,Phoebe Buffay,#ALL#
2,12,5,Chandler Bing,Monica Geller
2,12,5,Rachel Green,Monica Geller
2,12,5,Monica Geller,Ross Geller
2,12,5,Monica Geller,#ALL#
2,12,5,Chandler Bing,Rachel Green
2,12,5,Chandler Bing,Ross Geller
2,12,5,Chandler Bing,#ALL#
2,12,5,Rachel Green,Ross Geller
2,12,5,Rachel Green,#ALL#
2,12,5,Ross Geller,#ALL#
2,12,6,Waiter,Joey Tribbiani
2,12,9,Phoebe Buffay,Monica Geller
2,12,9,Chandler Bing,Phoebe Buffay
2,12,9,Rachel Green,Phoebe Buffay
2,12,9,Chandler Bing,Monica Geller
2,12,9,Rachel Green,Monica Geller
2,12,9,Chandler Bing,Rachel Green
2,12,11,Rachel Green,Ross Geller
2,12,11,Chandler Bing,Ross Geller
2,12,11,Phoebe Buffay,Ross Geller
2,12,11,Ross Geller,#ALL#
2,12,11,Chandler Bing,Rachel Green
2,12,11,Rachel Green,Phoebe Buffay
2,12,11,Rachel Green,#ALL#
2,12,11,Chandler Bing,Phoebe Buffay
2,12,11,Chandler Bing,#ALL#
2,12,11,Phoebe Buffay,#ALL#
2,12,12,Ross Geller,Joey Tribbiani
2,12,12,Rachel Green,Joey Tribbiani
2,12,12,Monica Geller,Joey Tribbiani
2,12,12,Chandler Bing,Joey Tribbiani
2,12,12,Rachel Green,Ross Geller
2,12,12,Monica Geller,Ross Geller
2,12,12,Chandler Bing,Ross Geller
2,12,12,Rachel Green,Monica Geller
2,12,12,Chandler Bing,Rachel Green
2,12,12,Chandler Bing,Monica Geller
2,12,14,Rachel Green,Ross Geller
2,12,14,Ross Geller,Joey Tribbiani
2,12,14,Phoebe Buffay,Ross Geller
2,12,14,Rachel Green,Joey Tribbiani
2,12,14,Rachel Green,Phoebe Buffay
2,12,14,Phoebe Buffay,Joey Tribbiani
2,12,15,Chandler Bing,Ross Geller
2,12,15,Monica Geller,Ross Geller
2,12,15,Chandler Bing,Monica Geller
2,13,1,Ross Geller,Joey Tribbiani
2,13,1,Rachel Green,Joey Tribbiani
2,13,1,#ALL#,Joey Tribbiani
2,13,1,Chandler Bing,Joey Tribbiani
2,13,1,Phoebe Buffay,Joey Tribbiani
2,13,1,Monica Geller,Joey Tribbiani
2,13,1,Rachel Green,Ross Geller
2,13,1,Ross Geller,#ALL#
2,13,1,Chandler Bing,Ross Geller
2,13,1,Phoebe Buffay,Ross Geller
2,13,1,Monica Geller,Ross Geller
2,13,1,Rachel Green,#ALL#
2,13,1,Chandler Bing,Rachel Green
2,13,1,Rachel Green,Phoebe Buffay
2,13,1,Rachel Green,Monica Geller
2,13,1,Chandler Bing,#ALL#
2,13,1,Phoebe Buffay,#ALL#
2,13,1,Monica Geller,#ALL#
2,13,1,Chandler Bing,Phoebe Buffay
2,13,1,Chandler Bing,Monica Geller
2,13,1,Phoebe Buffay,Monica Geller
2,13,2,Rachel Green,Joey Tribbiani
2,13,2,Rachel Green,Monica Geller
2,13,2,Rachel Green,Phoebe Buffay
2,13,2,Rachel Green,Ross Geller
2,13,2,Chandler Bing,Rachel Green
2,13,2,Monica Geller,Joey Tribbiani
2,13,2,Phoebe Buffay,Joey Tribbiani
2,13,2,Ross Geller,Joey Tribbiani
2,13,2,Chandler Bing,Joey Tribbiani
2,13,2,Phoebe Buffay,Monica Geller
2,13,2,Monica Geller,Ross Geller
2,13,2,Chandler Bing,Monica Geller
2,13,2,Phoebe Buffay,Ross Geller
2,13,2,Chandler Bing,Phoebe Buffay
2,13,2,Chandler Bing,Ross Geller
2,13,4,Ross Geller,Joey Tribbiani
2,13,5,Rachel Green,Phoebe Buffay
2,13,5,Phoebe Buffay,Monica Geller
2,13,5,Rachel Green,Monica Geller
2,13,6,Ross Geller,Joey Tribbiani
2,13,6,Chandler Bing,Ross Geller
2,13,6,Chandler Bing,Joey Tribbiani
2,13,8,Rachel Green,Monica Geller
2,13,8,Phoebe Buffay,Monica Geller
2,13,8,Rachel Green,Phoebe Buffay
2,13,9,Chandler Bing,Joey Tribbiani
2,13,9,Chandler Bing,Ross Geller
2,13,9,Chandler Bing,#ALL#
2,13,9,Ross Geller,Joey Tribbiani
2,13,9,#ALL#,Joey Tribbiani
2,13,9,Ross Geller,#ALL#
2,13,10,Chandler Bing,Phoebe Buffay
2,13,10,Chandler Bing,Joey Tribbiani
2,13,10,Chandler Bing,Ross Geller
2,13,10,Phoebe Buffay,Joey Tribbiani
2,13,10,Phoebe Buffay,Ross Geller
2,13,10,Ross Geller,Joey Tribbiani
2,13,11,Rachel Green,Monica Geller
2,13,12,Phoebe Buffay,Ross Geller
2,13,12,Rachel Green,Ross Geller
2,13,12,Chandler Bing,Ross Geller
2,13,12,Rachel Green,Phoebe Buffay
2,13,12,Chandler Bing,Phoebe Buffay
2,13,12,Chandler Bing,Rachel Green
2,13,13,Director,Joey Tribbiani
2,14,1,Chandler Bing,Joey Tribbiani
2,14,3,Phoebe Buffay,Ross Geller
2,14,3,Chandler Bing,Ross Geller
2,14,3,Monica Geller,Ross Geller
2,14,3,Chandler Bing,Phoebe Buffay
2,14,3,Phoebe Buffay,Monica Geller
2,14,3,Chandler Bing,Monica Geller
2,14,4,Monica Geller,Ross Geller
2,14,4,Judy Geller,Monica Geller
2,14,4,Rachel Green,Monica Geller
2,14,4,Judy Geller,Ross Geller
2,14,4,Rachel Green,Ross Geller
2,14,4,Judy Geller,Rachel Green
2,14,5,Chandler Bing,Phoebe Buffay
2,14,6,Phoebe Buffay,Ross Geller
2,14,6,Rachel Green,Ross Geller
2,14,6,Man,Ross Geller
2,14,6,Rachel Green,Phoebe Buffay
2,14,6,Phoebe Buffay,Man
2,14,6,Rachel Green,Man
2,14,7,Chandler Bing,Joey Tribbiani
2,14,8,Judy Geller,Ross Geller
2,14,8,Monica Geller,Ross Geller
2,14,8,Judy Geller,Monica Geller
2,14,9,Chandler Bing,Phoebe Buffay
2,14,9,Chandler Bing,Rachel Green
2,14,9,Chandler Bing,Joey Tribbiani
2,14,9,Rachel Green,Phoebe Buffay
2,14,9,Phoebe Buffay,Joey Tribbiani
2,14,9,Rachel Green,Joey Tribbiani
2,14,10,Monica Geller,Ross Geller
2,14,10,Phoebe Buffay,Ross Geller
2,14,10,Chandler Bing,Ross Geller
2,14,10,Ross Geller,Joey Tribbiani
2,14,10,Rachel Green,Ross Geller
2,14,10,Judy Geller,Ross Geller
2,14,10,Ross Geller,#ALL#
2,14,10,Phoebe Buffay,Monica Geller
2,14,10,Chandler Bing,Monica Geller
2,14,10,Monica Geller,Joey Tribbiani
2,14,10,Rachel Green,Monica Geller
2,14,10,Judy Geller,Monica Geller
2,14,10,Monica Geller,#ALL#
2,14,10,Chandler Bing,Phoebe Buffay
2,14,10,Phoebe Buffay,Joey Tribbiani
2,14,10,Rachel Green,Phoebe Buffay
2,14,10,Judy Geller,Phoebe Buffay
2,14,10,Phoebe Buffay,#ALL#
2,14,10,Chandler Bing,Joey Tribbiani
2,14,10,Chandler Bing,Rachel Green
2,14,10,Chandler Bing,Judy Geller
2,14,10,Chandler Bing,#ALL#
2,14,10,Rachel Green,Joey Tribbiani
2,14,10,Judy Geller,Joey Tribbiani
2,14,10,#ALL#,Joey Tribbiani
2,14,10,Rachel Green,Judy Geller
2,14,10,Rachel Green,#ALL#
2,14,10,Judy Geller,#ALL#
2,14,11,Judy Geller,Monica Geller
2,14,11,Judy Geller,Ross Geller
2,14,11,Monica Geller,Ross Geller
2,15,1,Chandler Bing,Joey Tribbiani
2,15,2,Chandler Bing,Phoebe Buffay
2,15,2,Phoebe Buffay,Ross Geller
2,15,2,Phoebe Buffay,#ALL#
2,15,2,Phoebe Buffay,Monica Geller
2,15,2,Rachel Green,Phoebe Buffay
2,15,2,Chandler Bing,Ross Geller
2,15,2,Chandler Bing,#ALL#
2,15,2,Chandler Bing,Monica Geller
2,15,2,Chandler Bing,Rachel Green
2,15,2,Ross Geller,#ALL#
2,15,2,Monica Geller,Ross Geller
2,15,2,Rachel Green,Ross Geller
2,15,2,Monica Geller,#ALL#
2,15,2,Rachel Green,#ALL#
2,15,2,Rachel Green,Monica Geller
2,15,3,Phoebe Buffay,Monica Geller
2,15,3,Richard Burke,Phoebe Buffay
2,15,3,Richard Burke,Monica Geller
2,15,4,Chandler Bing,Joey Tribbiani
2,15,5,Richard Burke,Monica Geller
2,15,5,Phoebe Buffay,Monica Geller
2,15,5,Richard Burke,Phoebe Buffay
2,15,6,Rachel Green,Ross Geller
2,15,7,Chandler Bing,Joey Tribbiani
2,15,7,Ross Geller,Joey Tribbiani
2,15,7,Rachel Green,Joey Tribbiani
2,15,7,Chandler Bing,Ross Geller
2,15,7,Chandler Bing,Rachel Green
2,15,7,Rachel Green,Ross Geller
2,15,8,Richard Burke,Monica Geller
2,15,9,Chandler Bing,Phoebe Buffay
2,15,9,Phoebe Buffay,Joey Tribbiani
2,15,9,Rachel Green,Phoebe Buffay
2,15,9,Phoebe Buffay,Ross Geller
2,15,9,Phoebe Buffay,Monica Geller
2,15,9,Chandler Bing,Joey Tribbiani
2,15,9,Chandler Bing,Rachel Green
2,15,9,Chandler Bing,Ross Geller
2,15,9,Chandler Bing,Monica Geller
2,15,9,Rachel Green,Joey Tribbiani
2,15,9,Ross Geller,Joey Tribbiani
2,15,9,Monica Geller,Joey Tribbiani
2,15,9,Rachel Green,Ross Geller
2,15,9,Rachel Green,Monica Geller
2,15,9,Monica Geller,Ross Geller
2,15,10,Rachel Green,Ross Geller
2,15,11,Richard Burke,Monica Geller
2,15,12,Rachel Green,Ross Geller
2,15,13,Rachel Green,Ross Geller
2,15,14,Rachel Green,Ross Geller
2,15,15,Chandler Bing,Joey Tribbiani
2,16,1,Chandler Bing,Joey Tribbiani
2,16,2,Chandler Bing,Monica Geller
2,16,2,Chandler Bing,Joey Tribbiani
2,16,2,Chandler Bing,Phoebe Buffay
2,16,2,Chandler Bing,Rachel Green
2,16,2,Chandler Bing,Ross Geller
2,16,2,Monica Geller,Joey Tribbiani
2,16,2,Phoebe Buffay,Monica Geller
2,16,2,Rachel Green,Monica Geller
2,16,2,Monica Geller,Ross Geller
2,16,2,Phoebe Buffay,Joey Tribbiani
2,16,2,Rachel Green,Joey Tribbiani
2,16,2,Ross Geller,Joey Tribbiani
2,16,2,Rachel Green,Phoebe Buffay
2,16,2,Phoebe Buffay,Ross Geller
2,16,2,Rachel Green,Ross Geller
2,16,3,Monica Geller,Ross Geller
2,16,3,Judy Geller,Ross Geller
2,16,3,Richard Burke,Ross Geller
2,16,3,Judy Geller,Monica Geller
2,16,3,Richard Burke,Monica Geller
2,16,3,Richard Burke,Judy Geller
2,16,4,Judy Geller,Monica Geller
2,16,5,Chandler Bing,Joey Tribbiani
2,16,6,Richard Burke,Ross Geller
2,16,7,Rachel Green,Phoebe Buffay
2,16,8,Richard Burke,Monica Geller
2,16,8,Richard Burke,Judy Geller
2,16,8,Richard Burke,Ross Geller
2,16,8,Judy Geller,Monica Geller
2,16,8,Monica Geller,Ross Geller
2,16,8,Judy Geller,Ross Geller
2,16,9,Chandler Bing,Joey Tribbiani
2,16,10,Judy Geller,Ross Geller
2,16,10,Monica Geller,Ross Geller
2,16,10,Judy Geller,Monica Geller
2,16,11,Richard Burke,Monica Geller
2,16,11,Judy Geller,Monica Geller
2,16,11,Monica Geller,Ross Geller
2,16,11,Richard Burke,Judy Geller
2,16,11,Richard Burke,Ross Geller
2,16,11,Judy Geller,Ross Geller
2,16,12,Rachel Green,Phoebe Buffay
2,16,13,Chandler Bing,Joey Tribbiani
2,16,14,Richard Burke,Monica Geller
2,16,14,Rachel Green,Monica Geller
2,16,14,Phoebe Buffay,Monica Geller
2,16,14,Monica Geller,Ross Geller
2,16,14,Richard Burke,Rachel Green
2,16,14,Richard Burke,Phoebe Buffay
2,16,14,Richard Burke,Ross Geller
2,16,14,Rachel Green,Phoebe Buffay
2,16,14,Rachel Green,Ross Geller
2,16,14,Phoebe Buffay,Ross Geller
2,16,15,Chandler Bing,Joey Tribbiani
2,16,16,Chandler Bing,Joey Tribbiani
2,16,16,Phoebe Buffay,Joey Tribbiani
2,16,16,Monica Geller,Joey Tribbiani
2,16,16,Rachel Green,Joey Tribbiani
2,16,16,Ross Geller,Joey Tribbiani
2,16,16,Chandler Bing,Phoebe Buffay
2,16,16,Chandler Bing,Monica Geller
2,16,16,Chandler Bing,Rachel Green
2,16,16,Chandler Bing,Ross Geller
2,16,16,Phoebe Buffay,Monica Geller
2,16,16,Rachel Green,Phoebe Buffay
2,16,16,Phoebe Buffay,Ross Geller
2,16,16,Rachel Green,Monica Geller
2,16,16,Monica Geller,Ross Geller
2,16,16,Rachel Green,Ross Geller
2,17,1,Ross Geller,Joey Tribbiani
2,17,1,#ALL#,Joey Tribbiani
2,17,1,Monica Geller,Joey Tribbiani
2,17,1,Rachel Green,Joey Tribbiani
2,17,1,Phoebe Buffay,Joey Tribbiani
2,17,1,Ross Geller,#ALL#
2,17,1,Monica Geller,Ross Geller
2,17,1,Rachel Green,Ross Geller
2,17,1,Phoebe Buffay,Ross Geller
2,17,1,Monica Geller,#ALL#
2,17,1,Rachel Green,#ALL#
2,17,1,Phoebe Buffay,#ALL#
2,17,1,Rachel Green,Monica Geller
2,17,1,Phoebe Buffay,Monica Geller
2,17,1,Rachel Green,Phoebe Buffay
2,17,2,Rachel Green,Phoebe Buffay
2,17,2,Chandler Bing,Rachel Green
2,17,2,Rachel Green,#ALL#
2,17,2,Rachel Green,Ross Geller
2,17,2,Rachel Green,Guy
2,17,2,Chandler Bing,Phoebe Buffay
2,17,2,Phoebe Buffay,#ALL#
2,17,2,Phoebe Buffay,Ross Geller
2,17,2,Phoebe Buffay,Guy
2,17,2,Chandler Bing,#ALL#
2,17,2,Chandler Bing,Ross Geller
2,17,2,Chandler Bing,Guy
2,17,2,Ross Geller,#ALL#
2,17,2,#ALL#,Guy
2,17,2,Ross Geller,Guy
2,17,3,Monica Geller,Ross Geller
2,17,3,Rachel Green,Monica Geller
2,17,3,Rachel Green,Ross Geller
2,17,4,Chandler Bing,Joey Tribbiani
2,17,5,Monica Geller,Joey Tribbiani
2,17,5,Phoebe Buffay,Monica Geller
2,17,5,Phoebe Buffay,Joey Tribbiani
2,17,6,Chandler Bing,Ross Geller
2,17,6,Rachel Green,Ross Geller
2,17,6,Chandler Bing,Rachel Green
2,17,8,Monica Geller,Ross Geller
2,17,9,Chandler Bing,Joey Tribbiani
2,17,9,Eddie Menuek,Joey Tribbiani
2,17,9,Chandler Bing,Eddie Menuek
2,17,10,Monica Geller,Ross Geller
2,17,10,Rachel Green,Monica Geller
2,17,10,Phoebe Buffay,Monica Geller
2,17,10,Monica Geller,#ALL#
2,17,10,Rachel Green,Ross Geller
2,17,10,Phoebe Buffay,Ross Geller
2,17,10,Ross Geller,#ALL#
2,17,10,Rachel Green,Phoebe Buffay
2,17,10,Rachel Green,#ALL#
2,17,10,Phoebe Buffay,#ALL#
2,17,11,Joey Tribbiani,Eddie Menuek
2,17,11,Chandler Bing,Eddie Menuek
2,17,11,Chandler Bing,Joey Tribbiani
2,17,12,Monica Geller,Ross Geller
2,17,12,Rachel Green,Monica Geller
2,17,12,Rachel Green,Ross Geller
2,17,13,Phoebe Buffay,#ALL#
2,17,13,Rachel Green,Phoebe Buffay
2,17,13,Phoebe Buffay,Monica Geller
2,17,13,Phoebe Buffay,Ross Geller
2,17,13,Rachel Green,#ALL#
2,17,13,Monica Geller,#ALL#
2,17,13,Ross Geller,#ALL#
2,17,13,Rachel Green,Monica Geller
2,17,13,Rachel Green,Ross Geller
2,17,13,Monica Geller,Ross Geller
2,17,14,Chandler Bing,Eddie Menuek
2,17,15,Phoebe Buffay,#ALL#
2,17,15,Phoebe Buffay,Monica Geller
2,17,15,Chandler Bing,Phoebe Buffay
2,17,15,Phoebe Buffay,Joey Tribbiani
2,17,15,Rachel Green,Phoebe Buffay
2,17,15,Monica Geller,#ALL#
2,17,15,Chandler Bing,#ALL#
2,17,15,#ALL#,Joey Tribbiani
2,17,15,Rachel Green,#ALL#
2,17,15,Chandler Bing,Monica Geller
2,17,15,Monica Geller,Joey Tribbiani
2,17,15,Rachel Green,Monica Geller
2,17,15,Chandler Bing,Joey Tribbiani
2,17,15,Chandler Bing,Rachel Green
2,17,15,Rachel Green,Joey Tribbiani
2,18,1,Monica Geller,Ross Geller
2,18,1,Rachel Green,Ross Geller
2,18,1,Ross Geller,Joey Tribbiani
2,18,1,Chandler Bing,Ross Geller
2,18,1,Rachel Green,Monica Geller
2,18,1,Monica Geller,Joey Tribbiani
2,18,1,Chandler Bing,Monica Geller
2,18,1,Rachel Green,Joey Tribbiani
2,18,1,Chandler Bing,Rachel Green
2,18,1,Chandler Bing,Joey Tribbiani
2,18,2,Chandler Bing,Phoebe Buffay
2,18,2,Chandler Bing,Eddie Menuek
2,18,2,Phoebe Buffay,Eddie Menuek
2,18,3,Chandler Bing,Eddie Menuek
2,18,4,Richard Burke,Phoebe Buffay
2,18,4,Rachel Green,Phoebe Buffay
2,18,4,Phoebe Buffay,Ross Geller
2,18,4,Phoebe Buffay,Monica Geller
2,18,4,Richard Burke,Rachel Green
2,18,4,Richard Burke,Ross Geller
2,18,4,Richard Burke,Monica Geller
2,18,4,Rachel Green,Ross Geller
2,18,4,Rachel Green,Monica Geller
2,18,4,Monica Geller,Ross Geller
2,18,5,Chandler Bing,Eddie Menuek
2,18,6,Phoebe Buffay,Joey Tribbiani
2,18,9,Rachel Green,Monica Geller
2,18,9,Monica Geller,Ross Geller
2,18,9,Richard Burke,Monica Geller
2,18,9,Rachel Green,Ross Geller
2,18,9,Richard Burke,Rachel Green
2,18,9,Richard Burke,Ross Geller
2,18,10,Chandler Bing,Eddie Menuek
2,18,11,Richard Burke,Monica Geller
2,18,11,Richard Burke,Rachel Green
2,18,11,Richard Burke,Ross Geller
2,18,11,Rachel Green,Monica Geller
2,18,11,Monica Geller,Ross Geller
2,18,11,Rachel Green,Ross Geller
2,18,12,Chandler Bing,Monica Geller
2,18,12,Chandler Bing,Phoebe Buffay
2,18,12,Chandler Bing,Rachel Green
2,18,12,Chandler Bing,Ross Geller
2,18,12,Phoebe Buffay,Monica Geller
2,18,12,Rachel Green,Monica Geller
2,18,12,Monica Geller,Ross Geller
2,18,12,Rachel Green,Phoebe Buffay
2,18,12,Phoebe Buffay,Ross Geller
2,18,12,Rachel Green,Ross Geller
2,18,13,Rachel Green,Ross Geller
2,18,13,Ross Geller,Joey Tribbiani
2,18,13,Chandler Bing,Ross Geller
2,18,13,Monica Geller,Ross Geller
2,18,13,Phoebe Buffay,Ross Geller
2,18,13,Rachel Green,Joey Tribbiani
2,18,13,Chandler Bing,Rachel Green
2,18,13,Rachel Green,Monica Geller
2,18,13,Rachel Green,Phoebe Buffay
2,18,13,Chandler Bing,Joey Tribbiani
2,18,13,Monica Geller,Joey Tribbiani
2,18,13,Phoebe Buffay,Joey Tribbiani
2,18,13,Chandler Bing,Monica Geller
2,18,13,Chandler Bing,Phoebe Buffay
2,18,13,Phoebe Buffay,Monica Geller
2,18,14,Chandler Bing,Eddie Menuek
2,18,15,Richard Burke,Ross Geller
2,19,1,Chandler Bing,Eddie Menuek
2,19,2,Monica Geller,Joey Tribbiani
2,19,2,Rachel Green,Joey Tribbiani
2,19,2,Phoebe Buffay,Joey Tribbiani
2,19,2,Rachel Green,Monica Geller
2,19,2,Phoebe Buffay,Monica Geller
2,19,2,Rachel Green,Phoebe Buffay
2,19,4,Rachel Green,Monica Geller
2,19,4,Rachel Green,Phoebe Buffay
2,19,4,Rachel Green,Ross Geller
2,19,4,Phoebe Buffay,Monica Geller
2,19,4,Monica Geller,Ross Geller
2,19,4,Phoebe Buffay,Ross Geller
2,19,5,Ross Geller,Joey Tribbiani
2,19,6,Chandler Bing,Eddie Menuek
2,19,7,Gunther,Joey Tribbiani
2,19,8,Chandler Bing,Monica Geller
2,19,9,Chandler Bing,Eddie Menuek
2,19,11,Phoebe Buffay,Monica Geller
2,19,11,Rachel Green,Phoebe Buffay
2,19,11,Rachel Green,Monica Geller
2,19,12,Ross Geller,Joey Tribbiani
2,19,13,Rachel Green,Monica Geller
2,19,13,Rachel Green,Phoebe Buffay
2,19,13,Chandler Bing,Rachel Green
2,19,13,Rachel Green,Eddie Menuek
2,19,13,Phoebe Buffay,Monica Geller
2,19,13,Chandler Bing,Monica Geller
2,19,13,Monica Geller,Eddie Menuek
2,19,13,Chandler Bing,Phoebe Buffay
2,19,13,Phoebe Buffay,Eddie Menuek
2,19,13,Chandler Bing,Eddie Menuek
2,19,14,Chandler Bing,Eddie Menuek
2,19,14,Chandler Bing,Joey Tribbiani
2,19,14,Joey Tribbiani,Eddie Menuek
2,19,15,Chandler Bing,Joey Tribbiani
2,20,1,Richard Burke,Phoebe Buffay
2,20,1,Rachel Green,Phoebe Buffay
2,20,1,Phoebe Buffay,Ross Geller
2,20,1,Phoebe Buffay,Monica Geller
2,20,1,Richard Burke,Rachel Green
2,20,1,Richard Burke,Ross Geller
2,20,1,Richard Burke,Monica Geller
2,20,1,Rachel Green,Ross Geller
2,20,1,Rachel Green,Monica Geller
2,20,1,Monica Geller,Ross Geller
2,20,2,Monica Geller,Joey Tribbiani
2,20,2,Chandler Bing,Monica Geller
2,20,2,Richard Burke,Monica Geller
2,20,2,Chandler Bing,Joey Tribbiani
2,20,2,Richard Burke,Joey Tribbiani
2,20,2,Richard Burke,Chandler Bing
2,20,3,Carol Willick,Ross Geller
2,20,3,Ross Geller,Susan Bunch
2,20,3,Carol Willick,Susan Bunch
2,20,4,Rachel Green,Phoebe Buffay
2,20,4,Phoebe Buffay,Monica Geller
2,20,4,Chandler Bing,Phoebe Buffay
2,20,4,Phoebe Buffay,Joey Tribbiani
2,20,4,Richard Burke,Phoebe Buffay
2,20,4,Rachel Green,Monica Geller
2,20,4,Chandler Bing,Rachel Green
2,20,4,Rachel Green,Joey Tribbiani
2,20,4,Richard Burke,Rachel Green
2,20,4,Chandler Bing,Monica Geller
2,20,4,Monica Geller,Joey Tribbiani
2,20,4,Richard Burke,Monica Geller
2,20,4,Chandler Bing,Joey Tribbiani
2,20,4,Richard Burke,Chandler Bing
2,20,4,Richard Burke,Joey Tribbiani
2,20,5,Carol Willick,Monica Geller
2,20,5,Monica Geller,Susan Bunch
2,20,5,Monica Geller,Ross Geller
2,20,5,Monica Geller,Joey Tribbiani
2,20,5,Chandler Bing,Monica Geller
2,20,5,Carol Willick,Susan Bunch
2,20,5,Carol Willick,Ross Geller
2,20,5,Carol Willick,Joey Tribbiani
2,20,5,Carol Willick,Chandler Bing
2,20,5,Ross Geller,Susan Bunch
2,20,5,Susan Bunch,Joey Tribbiani
2,20,5,Chandler Bing,Susan Bunch
2,20,5,Ross Geller,Joey Tribbiani
2,20,5,Chandler Bing,Ross Geller
2,20,5,Chandler Bing,Joey Tribbiani
2,20,6,Rachel Green,Ross Geller
2,20,7,Richard Burke,Phoebe Buffay
2,20,7,Phoebe Buffay,Monica Geller
2,20,7,Chandler Bing,Phoebe Buffay
2,20,7,Rachel Green,Phoebe Buffay
2,20,7,Phoebe Buffay,Ross Geller
2,20,7,Richard Burke,Monica Geller
2,20,7,Chandler Bing,Richard Burke
2,20,7,Richard Burke,Rachel Green
2,20,7,Richard Burke,Ross Geller
2,20,7,Chandler Bing,Monica Geller
2,20,7,Rachel Green,Monica Geller
2,20,7,Monica Geller,Ross Geller
2,20,7,Chandler Bing,Rachel Green
2,20,7,Chandler Bing,Ross Geller
2,20,7,Rachel Green,Ross Geller
2,20,8,Phoebe Buffay,Monica Geller
2,20,9,Richard Burke,Chandler Bing
2,20,9,Chandler Bing,Joey Tribbiani
2,20,9,Chandler Bing,Monica Geller
2,20,9,Richard Burke,Joey Tribbiani
2,20,9,Richard Burke,Monica Geller
2,20,9,Monica Geller,Joey Tribbiani
2,20,10,Rachel Green,Ross Geller
2,20,10,Carol Willick,Ross Geller
2,20,10,Ben Geller,Ross Geller
2,20,10,Ross Geller,Susan Bunch
2,20,10,Carol Willick,Rachel Green
2,20,10,Ben Geller,Rachel Green
2,20,10,Rachel Green,Susan Bunch
2,20,10,Carol Willick,Ben Geller
2,20,10,Carol Willick,Susan Bunch
2,20,10,Ben Geller,Susan Bunch
2,21,1,Monica Geller,Joey Tribbiani
2,21,1,Rachel Green,Joey Tribbiani
2,21,1,Ross Geller,Joey Tribbiani
2,21,1,Phoebe Buffay,Joey Tribbiani
2,21,1,#ALL#,Joey Tribbiani
2,21,1,Rachel Green,Monica Geller
2,21,1,Monica Geller,Ross Geller
2,21,1,Phoebe Buffay,Monica Geller
2,21,1,Monica Geller,#ALL#
2,21,1,Rachel Green,Ross Geller
2,21,1,Rachel Green,Phoebe Buffay
2,21,1,Rachel Green,#ALL#
2,21,1,Phoebe Buffay,Ross Geller
2,21,1,Ross Geller,#ALL#
2,21,1,Phoebe Buffay,#ALL#
2,21,2,Chandler Bing,Ross Geller
2,21,3,Rachel Green,Monica Geller
2,21,3,Rachel Green,Joey Tribbiani
2,21,3,Chandler Bing,Rachel Green
2,21,3,Rachel Green,Ross Geller
2,21,3,Monica Geller,Joey Tribbiani
2,21,3,Chandler Bing,Monica Geller
2,21,3,Monica Geller,Ross Geller
2,21,3,Chandler Bing,Joey Tribbiani
2,21,3,Ross Geller,Joey Tribbiani
2,21,3,Chandler Bing,Ross Geller
2,21,4,Phoebe Buffay,Joey Tribbiani
2,21,4,Rachel Green,Joey Tribbiani
